hsaID,geneID,Gene,Pathway
hsa04723,51764,GNG13,Retrograde endocannabinoid signaling
hsa04723,2892,GRIA3,Retrograde endocannabinoid signaling
hsa04723,56901,NDUFA4L2,Retrograde endocannabinoid signaling
hsa04723,2891,GRIA2,Retrograde endocannabinoid signaling
hsa04723,4697,NDUFA4,Retrograde endocannabinoid signaling
hsa04723,3762,KCNJ5,Retrograde endocannabinoid signaling
hsa04723,2890,GRIA1,Retrograde endocannabinoid signaling
hsa04723,2770,GNAI1,Retrograde endocannabinoid signaling
hsa04723,5600,MAPK11,Retrograde endocannabinoid signaling
hsa04723,2791,GNG11,Retrograde endocannabinoid signaling
hsa04723,2775,GNAO1,Retrograde endocannabinoid signaling
hsa04723,2166,FAAH,Retrograde endocannabinoid signaling
hsa04723,2788,GNG7,Retrograde endocannabinoid signaling
hsa04723,3765,KCNJ9,Retrograde endocannabinoid signaling
hsa04723,2782,GNB1,Retrograde endocannabinoid signaling
hsa04723,6300,MAPK12,Retrograde endocannabinoid signaling
hsa04723,3763,KCNJ6,Retrograde endocannabinoid signaling
hsa04723,2911,GRM1,Retrograde endocannabinoid signaling
hsa04723,747,DAGLA,Retrograde endocannabinoid signaling
hsa04723,2893,GRIA4,Retrograde endocannabinoid signaling
hsa04723,4708,NDUFB2,Retrograde endocannabinoid signaling
hsa04723,3760,KCNJ3,Retrograde endocannabinoid signaling
hsa04723,3708,ITPR1,Retrograde endocannabinoid signaling
hsa04723,2784,GNB3,Retrograde endocannabinoid signaling
hsa04723,1268,CNR1,Retrograde endocannabinoid signaling
hsa04723,2785,GNG3,Retrograde endocannabinoid signaling
hsa04724,2911,GRM1,Glutamatergic synapse
hsa04724,51764,GNG13,Glutamatergic synapse
hsa04724,2901,GRIK5,Glutamatergic synapse
hsa04724,54407,SLC38A2,Glutamatergic synapse
hsa04724,2788,GNG7,Glutamatergic synapse
hsa04724,2782,GNB1,Glutamatergic synapse
hsa04724,2906,GRIN2D,Glutamatergic synapse
hsa04724,2914,GRM4,Glutamatergic synapse
hsa04724,2893,GRIA4,Glutamatergic synapse
hsa04724,2785,GNG3,Glutamatergic synapse
hsa04724,2770,GNAI1,Glutamatergic synapse
hsa04724,2905,GRIN2C,Glutamatergic synapse
hsa04724,2784,GNB3,Glutamatergic synapse
hsa04724,2916,GRM6,Glutamatergic synapse
hsa04724,2897,GRIK1,Glutamatergic synapse
hsa04724,3760,KCNJ3,Glutamatergic synapse
hsa04724,2902,GRIN1,Glutamatergic synapse
hsa04724,2775,GNAO1,Glutamatergic synapse
hsa04724,3708,ITPR1,Glutamatergic synapse
hsa04724,2900,GRIK4,Glutamatergic synapse
hsa04724,2891,GRIA2,Glutamatergic synapse
hsa04724,9454,HOMER3,Glutamatergic synapse
hsa04724,2890,GRIA1,Glutamatergic synapse
hsa04724,2904,GRIN2B,Glutamatergic synapse
hsa04724,2918,GRM8,Glutamatergic synapse
hsa04724,2903,GRIN2A,Glutamatergic synapse
hsa04724,2778,GNAS,Glutamatergic synapse
hsa04724,2899,GRIK3,Glutamatergic synapse
hsa04724,2912,GRM2,Glutamatergic synapse
hsa04724,2791,GNG11,Glutamatergic synapse
hsa04724,2787,GNG5,Glutamatergic synapse
hsa04724,2892,GRIA3,Glutamatergic synapse
hsa04724,2913,GRM3,Glutamatergic synapse
hsa04725,816,CAMK2B,Cholinergic synapse
hsa04725,2791,GNG11,Cholinergic synapse
hsa04725,2787,GNG5,Cholinergic synapse
hsa04725,9132,KCNQ4,Cholinergic synapse
hsa04725,3770,KCNJ14,Cholinergic synapse
hsa04725,2785,GNG3,Cholinergic synapse
hsa04725,2770,GNAI1,Cholinergic synapse
hsa04725,2782,GNB1,Cholinergic synapse
hsa04725,3760,KCNJ3,Cholinergic synapse
hsa04725,3761,KCNJ4,Cholinergic synapse
hsa04725,815,CAMK2A,Cholinergic synapse
hsa04725,814,CAMK4,Cholinergic synapse
hsa04725,43,ACHE,Cholinergic synapse
hsa04725,3768,KCNJ12,Cholinergic synapse
hsa04725,468,ATF4,Cholinergic synapse
hsa04725,2353,FOS,Cholinergic synapse
hsa04725,3708,ITPR1,Cholinergic synapse
hsa04725,3763,KCNJ6,Cholinergic synapse
hsa04725,2784,GNB3,Cholinergic synapse
hsa04725,3785,KCNQ2,Cholinergic synapse
hsa04725,2788,GNG7,Cholinergic synapse
hsa04725,3786,KCNQ3,Cholinergic synapse
hsa04725,2775,GNAO1,Cholinergic synapse
hsa04725,51764,GNG13,Cholinergic synapse
hsa04726,3350,HTR1A,Serotonergic synapse
hsa04726,3763,KCNJ6,Serotonergic synapse
hsa04726,2791,GNG11,Serotonergic synapse
hsa04726,2775,GNAO1,Serotonergic synapse
hsa04726,3760,KCNJ3,Serotonergic synapse
hsa04726,2778,GNAS,Serotonergic synapse
hsa04726,51764,GNG13,Serotonergic synapse
hsa04726,3765,KCNJ9,Serotonergic synapse
hsa04726,9177,HTR3B,Serotonergic synapse
hsa04726,2788,GNG7,Serotonergic synapse
hsa04726,3363,HTR7,Serotonergic synapse
hsa04726,3751,KCND2,Serotonergic synapse
hsa04726,1843,DUSP1,Serotonergic synapse
hsa04726,3762,KCNJ5,Serotonergic synapse
hsa04726,1644,DDC,Serotonergic synapse
hsa04726,3357,HTR2B,Serotonergic synapse
hsa04726,3351,HTR1B,Serotonergic synapse
hsa04726,3708,ITPR1,Serotonergic synapse
hsa04726,2782,GNB1,Serotonergic synapse
hsa04726,3352,HTR1D,Serotonergic synapse
hsa04726,3361,HTR5A,Serotonergic synapse
hsa04726,3358,HTR2C,Serotonergic synapse
hsa04726,3359,HTR3A,Serotonergic synapse
hsa04726,3355,HTR1F,Serotonergic synapse
hsa04726,2784,GNB3,Serotonergic synapse
hsa04726,242,ALOX12B,Serotonergic synapse
hsa04726,239,ALOX12,Serotonergic synapse
hsa04726,2787,GNG5,Serotonergic synapse
hsa04726,3354,HTR1E,Serotonergic synapse
hsa04726,2785,GNG3,Serotonergic synapse
hsa04726,3362,HTR6,Serotonergic synapse
hsa04726,3356,HTR2A,Serotonergic synapse
hsa04726,3360,HTR4,Serotonergic synapse
hsa04726,247,ALOX15B,Serotonergic synapse
hsa04726,2770,GNAI1,Serotonergic synapse
hsa04726,3781,KCNN2,Serotonergic synapse
hsa04727,54407,SLC38A2,GABAergic synapse
hsa04727,51764,GNG13,GABAergic synapse
hsa04727,2785,GNG3,GABAergic synapse
hsa04727,2791,GNG11,GABAergic synapse
hsa04727,9001,HAP1,GABAergic synapse
hsa04727,2787,GNG5,GABAergic synapse
hsa04727,2784,GNB3,GABAergic synapse
hsa04727,2775,GNAO1,GABAergic synapse
hsa04727,10243,GPHN,GABAergic synapse
hsa04727,2782,GNB1,GABAergic synapse
hsa04727,3763,KCNJ6,GABAergic synapse
hsa04727,2770,GNAI1,GABAergic synapse
hsa04727,2788,GNG7,GABAergic synapse
hsa04728,3763,KCNJ6,Dopaminergic synapse
hsa04728,51806,CALML5,Dopaminergic synapse
hsa04728,2788,GNG7,Dopaminergic synapse
hsa04728,2782,GNB1,Dopaminergic synapse
hsa04728,3762,KCNJ5,Dopaminergic synapse
hsa04728,5600,MAPK11,Dopaminergic synapse
hsa04728,6300,MAPK12,Dopaminergic synapse
hsa04728,2785,GNG3,Dopaminergic synapse
hsa04728,816,CAMK2B,Dopaminergic synapse
hsa04728,1816,DRD5,Dopaminergic synapse
hsa04728,5500,PPP1CB,Dopaminergic synapse
hsa04728,1815,DRD4,Dopaminergic synapse
hsa04728,50632,CALY,Dopaminergic synapse
hsa04728,2892,GRIA3,Dopaminergic synapse
hsa04728,3708,ITPR1,Dopaminergic synapse
hsa04728,3798,KIF5A,Dopaminergic synapse
hsa04728,2784,GNB3,Dopaminergic synapse
hsa04728,468,ATF4,Dopaminergic synapse
hsa04728,2775,GNAO1,Dopaminergic synapse
hsa04728,2903,GRIN2A,Dopaminergic synapse
hsa04728,1644,DDC,Dopaminergic synapse
hsa04728,2770,GNAI1,Dopaminergic synapse
hsa04728,2890,GRIA1,Dopaminergic synapse
hsa04728,2893,GRIA4,Dopaminergic synapse
hsa04728,1812,DRD1,Dopaminergic synapse
hsa04728,2353,FOS,Dopaminergic synapse
hsa04728,3760,KCNJ3,Dopaminergic synapse
hsa04728,2787,GNG5,Dopaminergic synapse
hsa04728,2891,GRIA2,Dopaminergic synapse
hsa04728,5516,PPP2CB,Dopaminergic synapse
hsa04728,5501,PPP1CC,Dopaminergic synapse
hsa04728,1814,DRD3,Dopaminergic synapse
hsa04728,7054,TH,Dopaminergic synapse
hsa04728,3800,KIF5C,Dopaminergic synapse
hsa04728,2791,GNG11,Dopaminergic synapse
hsa04728,2778,GNAS,Dopaminergic synapse
hsa04728,2904,GRIN2B,Dopaminergic synapse
hsa04728,3765,KCNJ9,Dopaminergic synapse
hsa04728,815,CAMK2A,Dopaminergic synapse
hsa04728,51764,GNG13,Dopaminergic synapse
hsa04730,2895,GRID2,Long-term depression
hsa04730,2911,GRM1,Long-term depression
hsa04730,2781,GNAZ,Long-term depression
hsa04730,1392,CRH,Long-term depression
hsa04730,3708,ITPR1,Long-term depression
hsa04730,2778,GNAS,Long-term depression
hsa04730,1394,CRHR1,Long-term depression
hsa04730,2891,GRIA2,Long-term depression
hsa04730,2770,GNAI1,Long-term depression
hsa04730,2892,GRIA3,Long-term depression
hsa04730,2890,GRIA1,Long-term depression
hsa04730,3480,IGF1R,Long-term depression
hsa04730,3479,IGF1,Long-term depression
hsa04730,2775,GNAO1,Long-term depression
hsa04730,5516,PPP2CB,Long-term depression
hsa04740,2782,GNB1,Olfactory transduction
hsa04740,1261,CNGA3,Olfactory transduction
hsa04740,1258,CNGB1,Olfactory transduction
hsa04740,816,CAMK2B,Olfactory transduction
hsa04740,815,CAMK2A,Olfactory transduction
hsa04740,2788,GNG7,Olfactory transduction
hsa04740,51806,CALML5,Olfactory transduction
hsa04740,51764,GNG13,Olfactory transduction
hsa04742,3350,HTR1A,Taste transduction
hsa04742,3355,HTR1F,Taste transduction
hsa04742,2911,GRM1,Taste transduction
hsa04742,2784,GNB3,Taste transduction
hsa04742,2914,GRM4,Taste transduction
hsa04742,3351,HTR1B,Taste transduction
hsa04742,10021,HCN4,Taste transduction
hsa04742,3354,HTR1E,Taste transduction
hsa04742,3359,HTR3A,Taste transduction
hsa04742,3352,HTR1D,Taste transduction
hsa04742,346562,GNAT3,Taste transduction
hsa04742,8645,KCNK5,Taste transduction
hsa04742,9177,HTR3B,Taste transduction
hsa04742,51764,GNG13,Taste transduction
hsa04744,2978,GUCA1A,Phototransduction
hsa04744,1259,CNGA1,Phototransduction
hsa04744,2779,GNAT1,Phototransduction
hsa04744,2979,GUCA1B,Phototransduction
hsa04744,6011,GRK1,Phototransduction
hsa04744,1258,CNGB1,Phototransduction
hsa04744,2782,GNB1,Phototransduction
hsa04744,2780,GNAT2,Phototransduction
hsa04744,51806,CALML5,Phototransduction
hsa04750,3358,HTR2C,Inflammatory mediator regulation of TRP channels
hsa04750,3479,IGF1,Inflammatory mediator regulation of TRP channels
hsa04750,239,ALOX12,Inflammatory mediator regulation of TRP channels
hsa04750,5336,PLCG2,Inflammatory mediator regulation of TRP channels
hsa04750,6300,MAPK12,Inflammatory mediator regulation of TRP channels
hsa04750,3269,HRH1,Inflammatory mediator regulation of TRP channels
hsa04750,3827,KNG1,Inflammatory mediator regulation of TRP channels
hsa04750,3554,IL1R1,Inflammatory mediator regulation of TRP channels
hsa04750,2778,GNAS,Inflammatory mediator regulation of TRP channels
hsa04750,816,CAMK2B,Inflammatory mediator regulation of TRP channels
hsa04750,51806,CALML5,Inflammatory mediator regulation of TRP channels
hsa04750,3357,HTR2B,Inflammatory mediator regulation of TRP channels
hsa04750,5608,MAP2K6,Inflammatory mediator regulation of TRP channels
hsa04750,4803,NGF,Inflammatory mediator regulation of TRP channels
hsa04750,5600,MAPK11,Inflammatory mediator regulation of TRP channels
hsa04750,5500,PPP1CB,Inflammatory mediator regulation of TRP channels
hsa04750,815,CAMK2A,Inflammatory mediator regulation of TRP channels
hsa04750,5501,PPP1CC,Inflammatory mediator regulation of TRP channels
hsa04750,3356,HTR2A,Inflammatory mediator regulation of TRP channels
hsa04750,3708,ITPR1,Inflammatory mediator regulation of TRP channels
hsa04810,2246,FGF1,Regulation of actin cytoskeleton
hsa04810,60,ACTB,Regulation of actin cytoskeleton
hsa04810,5217,PFN2,Regulation of actin cytoskeleton
hsa04810,3674,ITGA2B,Regulation of actin cytoskeleton
hsa04810,3679,ITGA7,Regulation of actin cytoskeleton
hsa04810,10109,ARPC2,Regulation of actin cytoskeleton
hsa04810,7074,TIAM1,Regulation of actin cytoskeleton
hsa04810,8516,ITGA8,Regulation of actin cytoskeleton
hsa04810,5500,PPP1CB,Regulation of actin cytoskeleton
hsa04810,730,C7,Regulation of actin cytoskeleton
hsa04810,22808,MRAS,Regulation of actin cytoskeleton
hsa04810,3690,ITGB3,Regulation of actin cytoskeleton
hsa04810,8515,ITGA10,Regulation of actin cytoskeleton
hsa04810,103910,MYL12B,Regulation of actin cytoskeleton
hsa04810,5154,PDGFA,Regulation of actin cytoskeleton
hsa04810,2245,FGD1,Regulation of actin cytoskeleton
hsa04810,71,ACTG1,Regulation of actin cytoskeleton
hsa04810,731,C8A,Regulation of actin cytoskeleton
hsa04810,93408,MYL10,Regulation of actin cytoskeleton
hsa04810,2250,FGF5,Regulation of actin cytoskeleton
hsa04810,733,C8G,Regulation of actin cytoskeleton
hsa04810,4629,MYH11,Regulation of actin cytoskeleton
hsa04810,7410,VAV2,Regulation of actin cytoskeleton
hsa04810,729,C6,Regulation of actin cytoskeleton
hsa04810,2147,F2,Regulation of actin cytoskeleton
hsa04810,2260,FGFR1,Regulation of actin cytoskeleton
hsa04810,3695,ITGB7,Regulation of actin cytoskeleton
hsa04810,2263,FGFR2,Regulation of actin cytoskeleton
hsa04810,735,C9,Regulation of actin cytoskeleton
hsa04810,10627,MYL12A,Regulation of actin cytoskeleton
hsa04810,5156,PDGFRA,Regulation of actin cytoskeleton
hsa04810,6387,CXCL12,Regulation of actin cytoskeleton
hsa04810,58498,MYL7,Regulation of actin cytoskeleton
hsa04810,727,C5,Regulation of actin cytoskeleton
hsa04810,3827,KNG1,Regulation of actin cytoskeleton
hsa04810,3630,INS,Regulation of actin cytoskeleton
hsa04810,3678,ITGA5,Regulation of actin cytoskeleton
hsa04810,732,C8B,Regulation of actin cytoskeleton
hsa04810,3645,INSRR,Regulation of actin cytoskeleton
hsa04810,2846,LPAR4,Regulation of actin cytoskeleton
hsa04810,4342,MOS,Regulation of actin cytoskeleton
hsa04810,10398,MYL9,Regulation of actin cytoskeleton
hsa04810,387,RHOA,Regulation of actin cytoskeleton
hsa04810,5501,PPP1CC,Regulation of actin cytoskeleton
hsa04810,80310,PDGFD,Regulation of actin cytoskeleton
hsa04810,5159,PDGFRB,Regulation of actin cytoskeleton
hsa04810,4638,MYLK,Regulation of actin cytoskeleton
hsa04810,7430,EZR,Regulation of actin cytoskeleton
hsa04810,2264,FGFR4,Regulation of actin cytoskeleton
hsa04810,3672,ITGA1,Regulation of actin cytoskeleton
hsa04810,5155,PDGFB,Regulation of actin cytoskeleton
hsa04810,3682,ITGAE,Regulation of actin cytoskeleton
hsa04810,3680,ITGA9,Regulation of actin cytoskeleton
hsa04810,1956,EGFR,Regulation of actin cytoskeleton
hsa04810,4633,MYL2,Regulation of actin cytoskeleton
hsa04810,81624,DIAPH3,Regulation of actin cytoskeleton
hsa04810,3684,ITGAM,Regulation of actin cytoskeleton
hsa04810,10094,ARPC3,Regulation of actin cytoskeleton
hsa04814,4634,MYL3,Motor proteins
hsa04814,3833,KIFC1,Motor proteins
hsa04814,1778,DYNC1H1,Motor proteins
hsa04814,8655,DYNLL1,Motor proteins
hsa04814,9493,KIF23,Motor proteins
hsa04814,4629,MYH11,Motor proteins
hsa04814,4626,MYH8,Motor proteins
hsa04814,7136,TNNI2,Motor proteins
hsa04814,60,ACTB,Motor proteins
hsa04814,4648,MYO7B,Motor proteins
hsa04814,547,KIF1A,Motor proteins
hsa04814,93408,MYL10,Motor proteins
hsa04814,1780,DYNC1I1,Motor proteins
hsa04814,7846,TUBA1A,Motor proteins
hsa04814,58498,MYL7,Motor proteins
hsa04814,4625,MYH7,Motor proteins
hsa04814,4647,MYO7A,Motor proteins
hsa04814,9928,KIF14,Motor proteins
hsa04814,3834,KIF25,Motor proteins
hsa04814,7135,TNNI1,Motor proteins
hsa04814,3798,KIF5A,Motor proteins
hsa04814,4640,MYO1A,Motor proteins
hsa04814,7139,TNNT2,Motor proteins
hsa04814,103910,MYL12B,Motor proteins
hsa04814,4637,MYL6,Motor proteins
hsa04814,23026,MYO16,Motor proteins
hsa04814,7283,TUBG1,Motor proteins
hsa04814,3800,KIF5C,Motor proteins
hsa04814,7138,TNNT1,Motor proteins
hsa04814,55083,KIF26B,Motor proteins
hsa04814,53904,MYO3A,Motor proteins
hsa04814,57576,KIF17,Motor proteins
hsa04814,8632,DNAH17,Motor proteins
hsa04814,11004,KIF2C,Motor proteins
hsa04814,203068,TUBB,Motor proteins
hsa04814,3797,KIF3C,Motor proteins
hsa04814,22989,MYH15,Motor proteins
hsa04814,7140,TNNT3,Motor proteins
hsa04814,4635,MYL4,Motor proteins
hsa04814,71,ACTG1,Motor proteins
hsa04814,7137,TNNI3,Motor proteins
hsa04814,4621,MYH3,Motor proteins
hsa04814,4633,MYL2,Motor proteins
hsa04814,80022,MYO15B,Motor proteins
hsa04814,7125,TNNC2,Motor proteins
hsa04814,8735,MYH13,Motor proteins
hsa04814,57644,MYH7B,Motor proteins
hsa04814,56992,KIF15,Motor proteins
hsa04814,81930,KIF18A,Motor proteins
hsa04814,24137,KIF4A,Motor proteins
hsa04814,10383,TUBB4B,Motor proteins
hsa04814,4624,MYH6,Motor proteins
hsa04814,4632,MYL1,Motor proteins
hsa04814,10398,MYL9,Motor proteins
hsa04814,146909,KIF18B,Motor proteins
hsa04814,23046,KIF21B,Motor proteins
hsa04814,4619,MYH1,Motor proteins
hsa04814,10112,KIF20A,Motor proteins
hsa04814,10627,MYL12A,Motor proteins
hsa04814,51168,MYO15A,Motor proteins
hsa04820,7111,TMOD1,Cytoskeleton in muscle cells
hsa04820,3679,ITGA7,Cytoskeleton in muscle cells
hsa04820,4606,MYBPC2,Cytoskeleton in muscle cells
hsa04820,2200,FBN1,Cytoskeleton in muscle cells
hsa04820,4624,MYH6,Cytoskeleton in muscle cells
hsa04820,4703,NEB,Cytoskeleton in muscle cells
hsa04820,4632,MYL1,Cytoskeleton in muscle cells
hsa04820,7135,TNNI1,Cytoskeleton in muscle cells
hsa04820,22989,MYH15,Cytoskeleton in muscle cells
hsa04820,25802,LMOD1,Cytoskeleton in muscle cells
hsa04820,4604,MYBPC1,Cytoskeleton in muscle cells
hsa04820,7058,THBS2,Cytoskeleton in muscle cells
hsa04820,7137,TNNI3,Cytoskeleton in muscle cells
hsa04820,23439,ATP1B4,Cytoskeleton in muscle cells
hsa04820,1837,DTNA,Cytoskeleton in muscle cells
hsa04820,1311,COMP,Cytoskeleton in muscle cells
hsa04820,23500,DAAM2,Cytoskeleton in muscle cells
hsa04820,81624,DIAPH3,Cytoskeleton in muscle cells
hsa04820,7125,TNNC2,Cytoskeleton in muscle cells
hsa04820,4629,MYH11,Cytoskeleton in muscle cells
hsa04820,2199,FBLN2,Cytoskeleton in muscle cells
hsa04820,8736,MYOM1,Cytoskeleton in muscle cells
hsa04820,4625,MYH7,Cytoskeleton in muscle cells
hsa04820,1634,DCN,Cytoskeleton in muscle cells
hsa04820,3672,ITGA1,Cytoskeleton in muscle cells
hsa04820,3690,ITGB3,Cytoskeleton in muscle cells
hsa04820,1301,COL11A1,Cytoskeleton in muscle cells
hsa04820,9172,MYOM2,Cytoskeleton in muscle cells
hsa04820,7136,TNNI2,Cytoskeleton in muscle cells
hsa04820,3674,ITGA2B,Cytoskeleton in muscle cells
hsa04820,4633,MYL2,Cytoskeleton in muscle cells
hsa04820,71,ACTG1,Cytoskeleton in muscle cells
hsa04820,2192,FBLN1,Cytoskeleton in muscle cells
hsa04820,10398,MYL9,Cytoskeleton in muscle cells
hsa04820,825,CAPN3,Cytoskeleton in muscle cells
hsa04820,4608,MYBPH,Cytoskeleton in muscle cells
hsa04820,1674,DES,Cytoskeleton in muscle cells
hsa04820,2318,FLNC,Cytoskeleton in muscle cells
hsa04820,9124,PDLIM1,Cytoskeleton in muscle cells
hsa04820,4619,MYH1,Cytoskeleton in muscle cells
hsa04820,83660,TLN2,Cytoskeleton in muscle cells
hsa04820,7431,VIM,Cytoskeleton in muscle cells
hsa04820,2273,FHL1,Cytoskeleton in muscle cells
hsa04820,8516,ITGA8,Cytoskeleton in muscle cells
hsa04820,3680,ITGA9,Cytoskeleton in muscle cells
hsa04820,4621,MYH3,Cytoskeleton in muscle cells
hsa04820,4626,MYH8,Cytoskeleton in muscle cells
hsa04820,7060,THBS4,Cytoskeleton in muscle cells
hsa04820,1158,CKM,Cytoskeleton in muscle cells
hsa04820,478,ATP1A3,Cytoskeleton in muscle cells
hsa04820,1298,COL9A2,Cytoskeleton in muscle cells
hsa04820,3695,ITGB7,Cytoskeleton in muscle cells
hsa04820,3678,ITGA5,Cytoskeleton in muscle cells
hsa04820,1297,COL9A1,Cytoskeleton in muscle cells
hsa04820,270,AMPD1,Cytoskeleton in muscle cells
hsa04820,4607,MYBPC3,Cytoskeleton in muscle cells
hsa04820,2275,FHL3,Cytoskeleton in muscle cells
hsa04820,2201,FBN2,Cytoskeleton in muscle cells
hsa04820,482,ATP1B2,Cytoskeleton in muscle cells
hsa04820,4635,MYL4,Cytoskeleton in muscle cells
hsa04820,7138,TNNT1,Cytoskeleton in muscle cells
hsa04820,58529,MYOZ1,Cytoskeleton in muscle cells
hsa04820,477,ATP1A2,Cytoskeleton in muscle cells
hsa04820,60,ACTB,Cytoskeleton in muscle cells
hsa04820,84823,LMNB2,Cytoskeleton in muscle cells
hsa04820,8735,MYH13,Cytoskeleton in muscle cells
hsa04820,27295,PDLIM3,Cytoskeleton in muscle cells
hsa04820,9499,MYOT,Cytoskeleton in muscle cells
hsa04820,91977,MYOZ3,Cytoskeleton in muscle cells
hsa04820,4634,MYL3,Cytoskeleton in muscle cells
hsa04820,7139,TNNT2,Cytoskeleton in muscle cells
hsa04820,8515,ITGA10,Cytoskeleton in muscle cells
hsa04820,1299,COL9A3,Cytoskeleton in muscle cells
hsa04820,7140,TNNT3,Cytoskeleton in muscle cells
hsa04820,1824,DSC2,Cytoskeleton in muscle cells
hsa04820,51778,MYOZ2,Cytoskeleton in muscle cells
hsa04820,57644,MYH7B,Cytoskeleton in muscle cells
hsa04820,58498,MYL7,Cytoskeleton in muscle cells
hsa04820,11155,LDB3,Cytoskeleton in muscle cells
hsa04820,64236,PDLIM2,Cytoskeleton in muscle cells
hsa04910,3991,LIPE,Insulin signaling pathway
hsa04910,80201,HKDC1,Insulin signaling pathway
hsa04910,8471,IRS4,Insulin signaling pathway
hsa04910,3667,IRS1,Insulin signaling pathway
hsa04910,868,CBLB,Insulin signaling pathway
